temperature,humidity,pressure,wind_speed,sensor_1,sensor_2,sensor_3,sensor_4
31.87,80,1001,11,36.75,37.27,921.59,-12.68
33.38,74,1001,13,81.79,164.03,130.55,35.56
33.87,62,1016,17,76.18,229.65,638.02,-29.64
38.19,61,993,23,65.0,140.19,990.32,44.97
38.96,54,993,23,86.01,492.47,924.27,-11.04
36.2,64,1027,15,68.93,481.39,984.37,-23.41
37.57,59,1016,21,89.86,447.19,153.87,-38.42
20.39,44,1007,21,9.05,447.67,679.37,36.6
27.25,68,998,15,53.18,116.76,328.05,-35.21
20.79,43,1017,8,77.25,351.16,129.5,-6.73
24.5,71,1014,9,80.09,251.12,642.06,-40.42
27.63,64,1008,22,57.42,206.05,770.92,-6.75
37.35,76,1003,23,67.46,430.99,434.85,-10.19
30.24,64,1004,24,26.2,11.76,990.28,-22.77
32.98,47,994,5,13.72,244.86,395.04,-22.86
27.26,73,1029,17,11.24,321.79,553.61,-10.07
32.06,61,1005,7,4.39,313.43,880.77,-34.81
36.31,78,1012,10,90.8,269.81,467.12,29.74
26.02,58,1026,23,8.86,298.37,547.51,-35.34
38.65,86,1022,11,96.62,419.47,901.43,-27.61
24.27,64,994,9,63.07,263.53,144.6,-23.31
38.39,43,996,12,99.78,424.9,809.02,11.52
20.57,86,998,22,98.8,82.63,435.54,34.54
30.86,71,1019,20,14.42,37.14,829.49,12.01
39.7,75,994,9,49.17,331.78,682.36,4.55
32.2,74,993,17,1.42,248.89,572.38,34.12
31.1,71,992,24,49.53,477.76,549.3,26.6
33.65,55,1014,24,71.43,409.91,805.44,26.62
25.79,64,1026,19,3.06,491.41,736.25,36.95
21.08,68,998,20,76.27,95.92,687.74,-8.75
25.02,45,1013,23,97.18,197.25,883.91,33.35
23.52,89,991,18,76.71,325.48,199.86,-0.17
38.47,54,997,12,93.33,328.85,726.76,0.08
37.05,46,1019,11,54.82,424.55,684.34,11.39
26.35,58,1018,24,6.7,352.02,999.95,-19.87
36.72,64,1013,19,57.15,496.01,604.66,40.19
24.24,61,991,23,30.27,271.67,680.66,-22.55
23.99,55,999,19,59.18,95.9,964.33,-29.37
35.35,46,1024,21,8.17,89.59,326.38,-38.64
26.54,88,1004,24,47.34,430.84,489.93,38.31
21.3,66,991,15,11.77,386.01,892.94,-29.02
34.4,80,1018,22,97.48,380.23,309.38,-49.38
39.79,42,1005,24,48.31,149.84,678.29,-6.03
31.32,73,1008,17,17.48,223.17,440.35,-48.37
25.27,67,1023,7,69.35,122.43,130.95,49.34
27.46,53,1016,17,35.2,120.73,357.63,-32.12
32.97,64,1008,17,0.09,439.96,542.44,-29.6
34.03,42,996,9,90.48,394.15,467.72,-21.2
37.73,55,1023,23,84.65,448.71,168.63,-43.75
38.18,50,1014,16,44.76,331.8,609.39,30.57
37.23,46,1005,9,99.96,168.85,543.78,-37.72
32.97,58,1024,19,28.42,404.47,719.44,-38.64
29.0,41,1015,22,24.67,69.92,558.42,13.11
33.59,83,1018,21,78.02,73.49,399.35,-23.14
33.33,48,991,21,9.65,273.82,401.76,5.12
24.36,74,1017,15,43.2,149.42,228.6,-2.26
30.15,69,1018,18,56.43,460.81,272.23,-17.24
24.16,86,1018,15,90.3,442.76,151.1,-49.41
37.98,72,1011,18,8.68,388.76,336.56,-0.33
26.46,48,1004,13,65.61,263.64,141.47,-21.25
36.11,74,1007,5,36.29,172.69,209.78,-22.26
27.54,87,1028,23,60.78,469.22,847.1,-45.65
35.27,52,990,22,61.08,150.11,546.73,-13.59
24.42,75,1010,22,79.82,223.48,924.79,-32.77
35.27,42,991,23,23.84,374.96,168.46,33.34
23.59,86,1003,9,16.26,442.17,458.07,45.91
29.82,57,1010,23,60.75,392.86,725.53,29.15
22.27,48,991,20,65.98,282.42,207.87,32.13
30.56,40,996,7,24.67,163.43,722.18,47.84
36.41,40,999,6,78.71,41.46,593.55,-22.03
35.11,73,998,17,33.8,299.22,736.03,26.1
21.01,82,1022,14,24.9,13.27,968.98,49.99
29.84,85,1007,5,52.93,43.28,219.99,29.62
37.04,75,994,11,49.26,324.37,552.34,-30.1
33.0,42,1000,5,4.05,324.6,887.59,-44.07
21.18,44,1015,6,90.64,420.32,252.87,-40.13
26.51,49,998,13,59.73,407.8,405.02,46.57
31.13,70,1000,14,16.18,365.53,504.67,-13.49
23.45,67,1005,10,75.51,61.1,333.26,39.15
33.64,87,996,10,89.43,134.25,426.58,-19.48
32.7,79,1013,22,44.59,134.46,665.17,40.63
24.05,67,1005,15,12.5,99.13,408.7,30.22
31.01,89,1015,12,81.61,79.24,408.07,-31.05
36.23,47,1007,19,74.35,251.65,935.53,21.93
27.5,50,1006,10,44.95,436.25,268.39,31.91
24.94,80,990,20,56.11,69.13,590.39,-47.68
34.02,56,992,20,55.05,50.6,566.97,-15.55
21.42,63,1018,17,78.17,340.09,565.94,-6.39
36.65,71,1020,13,2.97,196.91,209.22,31.9
38.87,75,1022,15,30.84,319.75,368.52,46.82
39.3,68,991,14,82.46,364.09,832.57,-23.13
28.65,46,998,5,84.7,169.61,381.54,-42.89
32.46,62,996,16,27.55,314.91,526.08,-12.9
37.15,55,994,7,51.92,194.29,206.59,15.64
24.47,67,1027,18,16.41,452.5,162.72,-9.6
20.55,77,995,17,39.05,216.69,849.54,16.9
27.69,54,1021,7,46.91,353.18,658.31,26.25
37.69,43,1010,17,41.79,45.43,655.98,-35.32
30.1,54,1026,8,10.71,93.17,659.07,-20.56
30.6,66,1019,14,8.99,452.07,290.0,-5.5
33.83,79,997,20,76.08,467.71,477.3,24.17
31.49,87,1012,6,48.48,270.48,517.84,-12.2
21.09,64,1009,23,53.98,381.54,636.9,32.87
31.22,81,1027,14,22.78,256.61,321.83,-37.8
32.96,40,999,13,37.41,136.73,113.09,-16.21
32.83,67,1015,8,78.56,201.85,286.61,-33.47
34.57,51,1001,8,97.05,41.79,126.62,34.7
30.4,42,1001,22,91.39,78.17,122.39,-38.33
38.0,83,1010,10,35.99,245.42,436.92,43.07
29.29,60,1005,23,82.88,433.29,631.83,12.48
30.36,66,1014,9,36.86,193.61,690.12,31.79
35.61,64,1022,23,51.09,233.63,534.11,-21.53
36.66,68,1012,16,3.76,355.94,791.98,-47.0
32.97,66,1005,21,70.39,381.04,470.13,12.34
22.53,85,1015,17,14.68,312.46,362.77,46.97
26.64,70,1003,7,99.9,189.3,516.65,26.49
20.4,82,992,9,45.52,181.4,668.55,-16.89
25.91,53,1013,6,68.26,207.43,929.51,33.73
31.4,51,1004,14,89.88,482.65,657.69,11.97
36.1,45,991,9,68.18,202.61,359.37,-28.9
31.71,85,1023,10,15.51,366.11,327.34,21.18
20.8,54,1004,14,98.07,363.34,702.26,33.54
25.18,40,1019,10,6.44,160.13,421.89,-22.15
31.56,89,1016,16,88.82,397.72,823.67,21.3
34.18,54,991,16,74.85,394.64,108.05,31.37
37.33,86,1020,8,71.73,116.96,731.28,-36.81
39.35,67,1019,5,36.86,13.4,221.22,25.47
37.84,83,1003,18,24.37,225.44,553.13,-48.26
29.35,53,1000,5,97.69,210.04,772.37,12.63
34.94,62,995,18,87.55,45.19,880.1,4.4
24.81,44,1011,11,93.13,246.85,753.3,7.69
21.28,78,1023,19,69.37,298.65,954.28,-5.84
21.1,75,1003,6,48.83,465.69,495.22,34.26
24.83,76,1018,13,30.0,128.29,685.72,23.37
20.75,67,1014,18,85.47,141.02,929.67,-34.32
37.01,81,995,9,85.68,80.8,163.1,-21.16
29.8,76,1008,23,44.66,408.22,409.33,-4.97
36.22,58,1014,14,12.52,258.9,176.16,27.91
38.8,76,990,7,12.97,14.33,486.72,-29.63
39.88,85,1022,17,51.75,183.04,262.68,31.01
38.74,61,1005,11,83.59,49.04,210.45,13.62
34.33,46,1023,16,9.84,64.05,496.24,30.78
28.84,59,1001,11,81.31,146.56,310.22,37.72
31.96,50,1009,10,61.45,112.17,353.46,9.33
36.33,42,995,17,30.53,238.46,351.5,40.16
37.95,63,1028,6,99.66,251.45,958.83,-2.41
39.13,60,1000,19,6.11,124.58,539.64,-23.85
34.61,82,990,8,76.52,142.29,736.87,-46.65
30.8,68,1011,19,50.67,221.25,186.19,35.9
39.37,84,993,5,31.72,144.1,458.6,-32.68
39.17,46,1004,14,64.47,83.03,518.91,13.17
29.55,50,1029,12,14.44,85.48,759.07,-31.55
32.97,87,1029,18,5.37,25.52,894.89,-2.31
36.19,54,1004,8,93.0,404.39,983.71,-4.57
28.66,63,1020,21,33.38,64.05,566.01,-4.24
36.59,51,1016,16,58.44,242.91,222.73,-8.44
22.23,82,1024,11,78.1,495.67,969.05,-15.05
29.62,80,1027,22,39.14,56.13,586.73,-38.99
29.65,85,1009,14,1.94,425.61,492.25,35.41
33.69,84,990,17,55.97,0.39,913.69,19.22
22.33,61,998,8,31.74,345.98,970.22,-2.96
22.06,65,1027,7,89.23,284.3,438.5,-19.46
38.01,49,1023,8,65.17,310.59,601.17,35.41
26.07,62,1019,11,20.81,497.21,365.09,25.74
26.54,79,1009,10,0.61,74.18,881.38,21.51
35.54,61,1028,19,81.0,138.56,498.69,36.87
28.3,57,992,9,31.81,391.54,976.36,5.71
36.66,85,1004,10,48.27,65.08,530.82,-9.04
28.03,65,1008,24,90.51,356.48,565.22,10.62
35.21,84,1029,24,10.24,273.68,419.47,19.66
30.51,44,1005,12,18.25,129.98,757.23,9.97
38.72,69,1002,11,22.36,343.21,502.21,-19.53
26.55,66,1012,21,30.02,241.91,451.82,-36.47
27.25,42,1010,19,91.38,112.45,244.88,-13.28
39.4,41,990,22,3.05,201.42,674.55,-43.95
34.75,76,1006,14,60.04,132.08,917.43,38.88
35.45,61,1008,12,87.34,50.14,844.05,-44.47
25.92,62,997,12,77.6,219.86,331.58,-48.02
30.64,42,1025,14,57.58,176.57,981.5,46.31
26.27,58,993,24,9.88,90.51,846.01,44.74
25.2,45,1015,19,90.11,243.55,908.3,26.64
30.7,71,1021,10,7.71,159.59,555.44,28.71
39.76,41,1002,22,14.51,432.12,944.04,1.61
24.29,50,1027,10,3.34,430.33,390.88,4.33
24.85,65,1009,10,49.25,191.99,488.49,-23.48
24.86,60,994,13,78.45,183.6,447.93,19.88
35.83,69,991,12,44.25,402.75,784.95,5.98
30.21,49,1008,22,17.52,232.0,464.78,22.31
27.7,83,1006,19,40.16,261.89,395.02,8.47
36.88,87,1026,10,99.4,225.85,178.06,-22.8
25.95,51,1029,8,59.93,467.11,665.21,-13.85
27.84,89,1024,7,58.47,458.03,995.48,24.19
21.47,63,1013,19,33.85,254.93,291.29,31.42
22.38,58,1015,12,82.35,140.32,880.8,-26.51
22.73,75,997,10,63.56,189.54,238.03,3.63
26.94,70,1028,22,50.43,408.38,903.24,-11.16
30.48,48,1026,22,62.92,499.03,977.73,12.39
20.01,85,993,7,75.24,252.62,225.46,-18.75
23.8,61,1015,15,96.19,162.26,617.75,-27.54
23.51,65,998,18,16.93,369.24,648.84,-32.4
25.07,42,1013,13,38.28,49.44,370.9,49.81
23.32,78,1011,8,20.44,352.68,446.94,35.02
23.9,51,993,10,76.97,50.03,411.75,-23.98
39.68,73,1015,7,96.46,496.38,376.93,-41.84
31.89,45,1002,10,57.62,41.97,578.07,-1.54
35.25,80,1028,7,79.67,337.09,230.42,-4.79
36.39,82,1002,10,39.07,437.94,778.32,44.02
33.35,62,992,21,69.42,203.19,719.55,-39.11
34.08,53,998,16,81.52,159.13,875.84,-3.38
32.65,63,1024,12,50.74,232.88,214.83,-3.22
32.99,80,1003,15,84.58,485.44,988.08,27.11
38.57,76,1011,20,12.26,58.82,273.59,47.29
23.71,88,1029,19,88.76,151.55,629.38,4.05
25.49,47,1009,8,24.42,215.79,312.24,30.79
21.87,59,1001,12,97.71,346.43,849.35,28.29
36.75,61,1010,13,86.67,209.8,901.74,14.41
28.98,70,997,5,43.77,429.64,932.22,10.99
38.14,46,1023,7,65.47,339.67,449.59,-49.28
28.23,76,1014,8,25.21,266.98,274.37,10.09
28.85,86,997,10,45.55,460.5,863.44,-17.23
28.97,86,1025,16,52.76,53.44,110.08,-14.71
32.25,48,1014,20,0.91,47.54,503.19,16.81
35.32,68,1012,11,51.12,325.42,472.11,-30.91
27.03,56,998,23,48.78,348.43,732.35,-11.29
32.6,63,1020,24,19.61,304.08,307.76,32.73
24.08,55,1028,15,46.89,468.92,613.72,7.4
31.08,74,1011,15,98.29,476.43,365.44,-32.14
30.93,72,990,20,31.93,21.34,712.11,-24.41
37.77,56,1025,16,32.43,338.15,419.08,4.93
37.92,72,1024,9,64.5,340.72,117.44,21.87
29.74,82,991,8,94.45,165.25,564.5,25.82
20.49,64,1027,24,93.19,310.13,622.5,11.41
36.89,66,1015,8,47.5,214.06,146.68,3.1
20.01,76,1024,16,9.55,57.19,425.85,-9.43
29.57,84,1003,8,73.84,177.64,721.17,-36.68
20.4,56,1001,8,55.48,9.96,104.14,-43.56
27.05,83,1009,19,20.97,103.53,430.08,14.85
32.74,72,1018,5,48.15,61.52,107.72,25.13
27.42,70,1021,23,67.76,339.42,914.54,36.89
38.54,45,992,21,88.59,82.59,353.39,-9.18
32.82,68,1018,6,68.27,348.48,697.3,2.54
32.93,43,1024,16,74.59,52.04,710.42,-30.0
27.49,73,993,21,51.88,290.5,291.87,-38.98
20.77,57,999,16,24.74,357.36,486.9,8.14
34.76,63,1023,11,0.82,114.4,497.09,9.23
34.32,85,1020,17,32.18,257.14,949.1,49.12
30.6,61,1029,22,10.43,306.29,228.55,-19.83
28.33,41,1026,15,65.24,366.91,377.23,34.31
30.77,64,1002,24,78.38,83.83,529.31,41.62
34.94,53,990,16,20.18,118.87,827.14,-47.47
34.26,82,1018,10,6.08,208.92,692.04,-44.4
33.16,78,1010,18,58.94,442.03,366.88,-18.77
38.08,58,1009,14,24.03,209.06,280.72,-5.53
32.2,64,1023,23,78.12,48.97,683.59,-13.44
20.29,75,991,12,37.26,246.64,253.85,-24.17
32.36,40,1011,19,37.07,262.69,454.27,-7.49
32.25,54,1015,10,45.92,262.6,236.86,25.67
21.39,64,1002,19,83.85,88.73,310.77,-18.22
28.55,89,1002,19,3.08,314.11,440.04,27.15
33.02,49,1013,13,94.18,474.08,735.63,-39.97
34.09,57,991,16,58.69,294.7,588.18,-34.05
37.86,48,993,5,4.38,398.37,425.5,-11.89
36.83,41,996,10,75.19,70.51,688.38,-10.74
22.33,62,1024,23,22.12,449.75,863.66,26.62
32.18,47,1020,10,87.77,42.33,469.73,-7.24
31.93,88,1011,6,67.42,196.19,772.62,3.22
26.07,45,997,19,22.03,485.89,270.29,20.24
23.68,60,996,24,62.62,40.06,515.0,15.12
23.99,46,1014,16,13.12,183.35,629.35,-40.21
23.55,65,1029,10,32.84,307.61,113.27,11.04
36.13,76,1026,13,13.09,59.98,329.92,19.87
22.97,82,1003,22,34.8,72.48,350.92,5.43
25.29,43,992,6,95.18,495.72,697.16,-37.46
24.36,57,991,17,92.41,361.37,847.55,0.18
34.26,49,1027,23,82.64,473.58,754.34,4.75
23.17,72,1012,20,24.6,203.92,202.53,-33.96
20.48,62,1003,16,26.66,469.84,792.78,-40.31
27.48,45,999,12,96.73,140.45,602.29,-44.66
26.1,46,1013,6,21.62,257.8,868.91,24.64
27.95,79,1029,23,6.36,410.37,987.77,4.53
35.08,65,1029,7,88.83,11.17,807.3,28.11
20.25,43,1012,23,80.7,348.53,109.72,-10.74
20.75,43,1029,23,71.0,274.4,822.63,-15.56
25.11,72,1012,21,62.56,402.22,122.09,27.57
37.78,76,1011,9,63.25,489.8,594.26,32.87
23.38,88,1013,18,73.33,491.65,227.21,12.78
39.94,75,997,12,74.12,8.26,424.8,-38.73
36.11,44,1000,15,71.41,292.63,298.81,3.2
29.12,85,1000,5,22.58,495.45,112.47,16.87
34.96,68,1024,11,67.66,298.75,446.57,19.94
30.38,50,1004,11,37.32,125.14,957.15,-12.42
31.32,65,997,8,5.63,330.54,648.21,38.84
31.62,52,1011,10,38.53,83.02,929.32,11.12
32.97,68,1023,17,94.46,149.63,521.28,-20.97
21.22,54,1029,18,84.27,285.27,916.18,26.01
32.33,85,1019,11,48.55,34.61,597.21,35.11
34.34,47,990,22,87.69,233.89,274.74,5.19
26.21,89,996,13,74.74,244.32,341.45,-33.42
39.57,66,1028,15,12.49,423.26,701.36,38.79
22.89,78,992,8,38.85,35.87,467.71,25.46
38.21,44,996,24,98.08,205.9,848.48,37.29
33.53,86,1012,17,44.65,371.85,261.1,17.44
33.29,58,1015,15,17.55,346.24,335.54,8.06
37.52,44,1001,24,58.79,211.67,338.68,2.82
36.63,41,1024,17,44.53,101.32,585.59,-3.49
26.91,62,1019,23,70.66,211.01,728.38,44.61
34.11,77,1022,18,68.04,390.1,443.02,-46.8
21.01,66,1019,7,20.1,447.04,990.14,-43.6
29.28,65,998,22,97.25,242.81,352.67,-37.32
38.76,75,1025,21,43.27,154.75,680.59,-14.99
25.48,79,1000,11,0.73,242.72,676.52,-21.11
21.0,60,991,17,76.95,74.04,994.03,6.71
31.66,47,1002,21,36.61,336.06,886.04,12.39
27.1,79,997,9,0.35,151.68,476.92,-3.78
27.59,77,1028,24,14.14,260.48,864.93,-28.25
31.65,64,1005,7,84.52,490.31,998.03,34.83
32.43,47,1025,22,96.99,268.1,104.43,26.43
28.75,60,1002,21,4.06,44.46,549.31,-1.25
30.15,69,991,8,92.66,238.84,334.5,3.15
39.87,57,1028,9,29.18,297.92,324.86,-13.64
39.14,84,992,10,34.55,38.04,586.55,-10.41
34.15,67,995,13,50.22,363.61,396.4,-37.95
23.23,66,1001,5,84.22,79.82,863.53,-45.16
27.2,48,1001,9,32.61,281.29,725.75,21.74
37.66,49,1013,21,61.64,432.53,725.59,-46.14
28.47,80,996,22,4.08,258.34,530.45,32.15
39.11,79,1013,24,37.29,309.47,315.22,10.7
29.77,72,1001,11,68.48,92.12,534.2,-16.51
37.24,49,1026,24,38.84,144.19,634.0,-39.07
20.71,71,1019,11,85.23,435.23,568.07,-37.18
28.68,84,992,22,12.58,148.43,565.03,-49.17
34.01,53,992,16,13.74,271.8,882.17,-36.43
37.27,57,1024,15,43.86,249.51,457.72,-43.87
32.19,41,995,18,31.28,188.68,117.03,-37.64
23.47,75,1009,7,49.18,247.69,652.65,26.17
37.72,50,1008,9,41.46,64.59,399.63,-26.15
31.5,58,1009,23,95.04,226.95,667.75,-14.38
22.16,80,1008,15,10.23,173.1,727.79,0.28
29.28,68,990,18,13.22,189.56,313.89,48.77
33.98,58,1004,6,14.48,84.17,505.53,-39.26
29.02,80,996,12,2.44,82.22,739.44,-46.52
37.42,87,997,14,56.9,4.45,711.88,48.27
28.47,53,1025,9,43.12,184.96,168.17,26.81
31.67,76,1025,7,35.59,133.92,560.01,-28.46
24.22,62,1028,11,65.16,71.63,641.28,40.25
30.25,63,1028,5,68.94,7.48,639.42,-15.49
24.46,68,1025,14,42.03,189.41,728.63,35.06
24.5,48,1012,13,42.34,489.75,316.27,34.7
25.6,57,1012,22,81.6,386.5,243.18,39.15
20.88,80,990,11,41.56,330.45,576.62,-29.11
23.27,40,1013,16,62.43,22.47,780.28,-10.09
28.49,63,1014,23,60.56,464.37,379.45,49.04
22.62,59,990,14,35.52,471.79,596.0,-18.28
22.67,43,994,7,59.43,99.49,995.29,-34.05
39.36,52,997,10,24.89,355.45,106.01,-45.11
28.54,53,1011,24,85.9,236.46,987.17,29.97
28.07,53,1004,17,35.55,141.73,269.47,0.47
25.35,65,1000,20,20.33,111.3,142.91,42.74
30.25,65,1011,9,56.27,429.2,612.36,45.11
31.92,83,1008,8,82.59,15.17,361.02,-48.38
28.36,77,998,9,98.35,383.38,212.23,43.65
27.88,44,1029,10,21.01,74.98,583.36,-42.67
34.01,44,993,6,20.72,424.13,583.33,-27.73
39.0,44,1023,24,42.0,130.24,101.01,43.01
37.56,57,1014,17,71.47,378.06,523.63,45.56
22.37,81,992,16,43.42,40.47,518.83,-29.8
33.05,60,1000,17,7.18,332.77,662.07,15.43
20.14,64,1015,5,7.94,31.16,341.87,-40.29
32.66,77,991,9,35.95,217.96,220.08,-21.39
29.29,53,1001,21,15.95,16.92,589.26,18.48
29.82,88,1026,24,98.52,62.65,820.88,31.52
31.76,80,1028,13,59.74,94.87,317.94,-18.32
34.85,82,1009,8,41.32,6.22,761.03,6.46
34.59,79,999,23,5.74,392.03,186.54,-12.4
20.89,81,1020,10,66.48,478.43,171.18,40.3
34.73,87,993,5,2.52,396.21,193.53,-36.25
36.6,69,1014,8,87.05,164.52,207.15,-13.12
21.36,61,1023,7,77.34,298.25,186.78,-5.59
26.46,57,1029,23,61.34,482.19,796.01,9.37
35.84,49,1019,17,95.49,64.89,932.27,3.19
29.86,63,1020,9,91.47,364.64,107.59,-12.93
33.9,67,1016,18,43.35,91.1,439.98,-11.8
30.05,87,1023,20,95.92,327.61,755.53,-45.78
39.56,48,1022,15,64.68,410.58,152.24,-30.67
38.72,64,1013,14,10.88,130.12,949.52,13.24
25.62,55,1016,22,93.66,26.28,547.5,-1.51
27.72,50,1012,11,15.31,117.42,540.58,2.99
28.63,88,1003,24,52.69,38.17,883.46,40.79
22.08,48,993,21,45.34,441.61,318.16,-49.05
28.08,48,1021,20,12.4,137.02,734.31,5.06
35.5,87,1001,12,32.99,237.23,636.85,-19.92
36.94,89,997,10,84.57,174.34,103.91,-3.32
37.72,72,1024,10,46.26,441.89,931.97,5.59
20.29,88,1014,6,48.69,239.77,284.56,-14.49
35.78,42,1011,12,77.75,417.65,786.65,-26.1
30.05,40,1016,19,88.84,203.24,497.84,-1.84
24.12,75,995,23,63.78,340.77,346.38,41.25
29.97,87,1013,18,39.71,65.49,575.85,-0.28
36.89,59,1002,20,27.09,302.68,169.84,-22.74
28.68,63,1024,22,31.64,360.35,684.07,42.39
39.81,68,1003,15,3.95,434.58,451.43,-27.41
32.33,73,998,21,44.39,131.59,593.43,42.52
29.8,44,993,9,12.44,36.52,547.33,-7.51
25.9,80,1000,13,2.38,374.53,679.79,4.85
20.22,58,1025,18,24.38,162.78,899.99,5.3
32.21,73,997,16,51.7,71.24,452.13,-38.72
31.55,41,1016,18,95.05,210.64,545.7,22.89
30.34,82,1005,23,60.74,453.79,591.07,21.63
30.75,51,1021,10,17.22,228.87,958.26,-47.55
36.87,50,1008,16,52.75,27.44,272.14,-25.88
26.34,87,996,10,38.65,456.22,719.47,-22.08
31.01,61,991,8,26.51,19.28,715.57,43.64
33.6,62,1020,8,19.5,228.32,108.95,-36.9
24.2,79,999,8,23.53,375.69,290.45,21.64
38.5,56,1024,6,87.96,51.24,155.13,-29.53
34.74,84,990,14,90.33,101.66,758.16,19.02
21.07,74,1024,10,59.28,397.76,519.2,-30.15
37.3,79,1029,6,45.52,233.08,307.27,14.41
38.6,49,997,23,94.48,105.48,597.7,-36.29
35.87,66,1021,12,30.79,293.81,371.05,45.58
28.52,50,1001,15,45.43,277.37,201.54,11.49
39.89,89,1024,7,6.58,290.15,533.68,46.39
22.49,81,991,5,37.04,22.96,368.86,31.26
30.73,45,992,22,2.11,167.79,978.06,-31.69
23.41,47,1014,9,22.14,164.43,662.96,-27.81
28.79,54,1025,9,70.79,497.51,875.9,-34.48
38.55,56,1010,21,26.46,59.62,904.02,-47.34
35.89,40,994,7,24.82,497.32,882.39,46.77
35.64,50,999,8,39.86,257.5,178.81,18.04
27.08,86,1015,8,85.73,393.23,813.15,13.11
38.69,67,994,10,26.85,29.87,409.76,31.27
27.37,81,990,22,10.27,370.41,393.17,18.44
20.8,48,1006,14,54.8,377.81,570.3,32.16
32.76,57,1003,22,68.44,41.5,892.28,6.9
27.25,51,1011,19,67.37,473.58,254.08,5.92
23.07,52,1000,10,15.4,433.17,615.5,-8.38
38.69,75,1021,8,46.41,78.81,364.94,17.94
32.74,85,1029,18,78.61,6.3,241.38,14.94
38.81,61,1025,24,81.47,24.86,820.77,-34.81
31.66,68,1001,21,2.65,67.1,406.42,30.07
21.28,74,1005,5,18.84,422.91,818.69,-38.52
20.6,69,990,11,18.34,224.49,741.14,-19.22
38.01,51,1025,22,71.53,126.28,467.21,-11.08
20.77,40,994,6,77.59,138.63,117.16,-38.84
32.3,57,992,12,32.32,449.23,950.26,27.11
25.96,55,1021,9,55.71,293.48,116.9,-16.1
33.75,87,1029,15,56.65,314.43,944.75,7.49
25.69,64,1005,10,27.12,372.23,718.67,17.05
20.74,66,1022,19,2.92,443.96,922.38,-22.55
34.62,52,1009,18,12.35,131.93,784.07,-13.98
26.22,79,1017,14,88.53,97.27,926.43,22.51
31.02,75,1011,12,56.57,418.76,870.56,27.96
35.48,60,993,6,47.71,416.26,166.37,45.15
34.06,46,1022,17,71.51,187.47,163.29,30.03
26.97,44,996,6,83.32,328.03,520.12,-7.55
34.96,59,995,16,17.42,243.75,668.72,-30.41
38.51,48,1014,24,62.71,336.0,267.82,-0.69
32.2,46,994,9,25.51,490.8,925.66,26.69
34.07,41,1015,18,54.47,333.16,459.03,-1.44
37.32,56,999,6,35.87,20.84,342.28,27.7
36.87,80,994,20,41.88,151.13,493.96,-33.95
27.03,42,1017,11,32.47,179.77,484.41,-26.93
39.83,71,999,8,19.89,5.64,936.8,3.97
20.57,65,1025,13,80.28,361.69,293.77,9.09
39.73,48,1006,20,2.63,130.54,340.1,-29.09
24.92,77,1013,10,41.6,283.43,129.1,-22.24
28.81,57,1000,23,75.56,179.76,290.06,-11.03
37.67,44,992,14,44.42,304.65,454.71,42.42
24.89,77,1028,13,84.64,16.16,828.76,29.18
24.5,78,996,13,23.42,272.64,601.6,-3.74
32.86,59,1012,16,23.94,473.81,263.64,-6.88
34.11,67,999,15,11.93,308.67,802.85,16.19
20.15,67,1016,17,43.98,390.15,560.76,-31.5
29.01,89,1026,22,52.22,125.6,663.74,-30.31
29.78,64,1000,21,67.43,306.28,933.37,0.95
25.44,65,1019,23,79.53,250.72,456.85,15.26
30.92,59,990,22,51.98,315.87,875.17,-27.86
23.09,62,1013,6,14.68,269.39,247.91,12.2
26.47,53,998,11,28.34,196.79,684.38,6.19
34.26,72,1006,5,87.41,463.51,401.96,33.14
37.48,63,999,13,38.65,253.98,505.89,-17.21
31.79,79,1005,24,26.82,184.65,745.3,-45.87
21.5,43,1013,23,23.87,22.43,165.82,18.1
33.57,84,1020,14,29.49,282.56,545.82,33.62
37.95,54,1029,23,15.14,457.68,168.57,-9.44
30.09,85,1020,15,48.21,335.32,760.26,-34.97
29.87,82,1001,12,57.38,452.8,808.53,9.17
39.83,58,1017,15,95.6,0.26,785.03,46.62
32.73,62,1011,9,15.68,25.04,430.69,18.61
36.12,87,999,18,18.15,230.22,491.93,13.22
32.93,45,994,5,29.98,388.34,681.06,-49.56
24.42,76,1020,15,48.75,393.89,820.15,-36.59
25.68,54,992,23,10.72,173.86,280.13,-20.64
33.31,56,994,12,21.37,353.29,412.37,33.65
29.12,54,1024,18,7.39,147.15,390.86,39.92
28.09,66,992,10,47.19,361.8,869.46,44.74
20.45,47,1019,24,75.6,70.97,984.04,40.32
37.69,85,1017,12,97.32,460.41,801.29,9.41
37.69,70,1008,23,98.98,385.16,219.25,-20.37
29.22,78,1028,19,78.5,34.41,787.45,42.92
34.01,81,998,13,51.11,408.55,623.87,27.68
23.56,56,999,11,35.22,0.57,860.41,-31.82
30.08,87,1003,12,35.23,147.95,571.03,20.6
28.78,62,1016,22,3.56,57.51,235.35,28.87
33.13,44,1007,11,73.75,18.76,591.74,-24.78
29.39,75,1006,12,14.11,304.01,101.62,25.52
29.97,84,1007,23,98.0,22.58,420.46,31.65
25.91,89,1028,5,49.9,286.24,824.81,-2.15
20.97,67,1022,11,43.55,118.4,137.38,-49.42
38.34,56,1002,24,53.72,468.57,609.61,-24.42
20.24,77,1020,23,0.62,220.78,869.63,43.04
25.63,74,1024,10,4.78,191.99,522.35,14.05
